AgentID,Layer,AgentType,X,Y,Alive,Age,Stage,Energy,Gravid,Elevation,Buildings,Population,tp,t2m,Nearby_Mosquitoes,Nearby_WaterTanks
690d464f-b8d1-4a05-9af5-c2dc42c547af,Mosquitoes,LivingAgent,38.369666,8.663832,true,556,ADULT,0.549,false,2502.0000,0.0000,1.12,0.6344,21.64,5,0
bd862fe6-a4d3-4417-8da1-26ed007a7163,Mosquitoes,LivingAgent,38.362178,8.576594,true,296,ADULT,0.926,false,2346.0000,0.0000,7.47,0.8436,20.35,5,0
e3c20f68-d056-4c66-afc6-961a2945d813,Mosquitoes,LivingAgent,38.284714,8.668589,true,150,ADULT,0.734,false,2557.0000,0.0000,2.17,0.7235,21.46,4,0
49bf57e2-4eb9-459c-9c7e-0a2f6905dafe,Mosquitoes,LivingAgent,38.351811,8.640459,true,410,ADULT,0.584,false,2497.0000,0.0000,5.34,0.6523,21.53,6,0
4beff6ac-7a6e-4d1f-adf4-8f0991e44de4,Mosquitoes,LivingAgent,38.350348,8.657116,true,339,ADULT,0.808,true,2498.0000,0.0000,3.06,0.6616,21.35,3,0
61b4079e-ace6-4145-82ff-d1a7a26575a2,Mosquitoes,LivingAgent,38.292375,8.675176,true,462,ADULT,0.532,false,2480.0000,0.0000,2.93,0.7315,21.26,5,0
9809d09a-89c2-4e79-bc3f-a951997b3412,Mosquitoes,LivingAgent,38.290927,8.611118,true,490,ADULT,0.683,true,2568.0000,0.0000,2.80,1.0930,20.80,5,0
06cd7fd2-b68a-41f5-9f29-a33daa76d9af,Mosquitoes,LivingAgent,38.368561,8.618000,true,265,ADULT,0.702,false,2219.0000,0.0000,1.93,0.8620,19.96,8,0
2677ea88-3248-4b35-b13b-f826961bb134,Mosquitoes,LivingAgent,38.287675,8.611987,true,486,ADULT,0.584,false,2588.0000,4.0000,3.12,1.1127,20.58,6,0
5dcce948-929a-4f82-b6e3-34b483b48790,Mosquitoes,LivingAgent,38.370174,8.602704,true,413,ADULT,0.858,false,2001.0000,0.0000,2.08,0.8637,19.48,2,0
fec9ecec-d8ca-4872-b3ac-392b1dd663c0,Mosquitoes,LivingAgent,38.357857,8.586459,true,584,ADULT,0.523,false,2269.0000,0.0000,2.31,0.8637,19.48,3,0
7c43fe1d-bb94-4020-800a-5bd7fcd29e77,Mosquitoes,LivingAgent,38.358447,8.672839,true,459,ADULT,0.865,false,2616.0000,1.0000,1.86,0.6725,20.67,2,0
816986a0-3a57-4839-a553-29a3665fd6c9,Mosquitoes,LivingAgent,38.311437,8.674151,true,536,ADULT,0.917,true,2456.0000,0.0000,2.45,0.7414,20.57,2,0
7f56aff3-f036-436c-bc3f-549ec8bf3f82,Mosquitoes,LivingAgent,38.347171,8.612574,true,211,ADULT,0.613,false,2549.0000,1.0000,14.50,0.8637,19.48,2,0
57e95499-2599-4223-8360-7fb21ba42249,Mosquitoes,LivingAgent,38.294696,8.600458,true,288,ADULT,0.653,false,2528.0000,0.0000,1.67,1.1427,20.31,4,0
5372cdd9-b97d-4466-9abc-50ca0bdf184e,Mosquitoes,LivingAgent,38.324813,8.578288,true,519,ADULT,0.677,false,2481.0000,0.0000,1.63,1.1577,20.18,8,0
30aa0117-e18e-4777-9ebe-acfd4c37a57e,Mosquitoes,LivingAgent,38.359320,8.670809,true,391,ADULT,0.648,false,2614.0000,2.0000,1.69,0.6730,20.50,3,0
48433012-85d7-4c9d-83c0-3e3cd3319ac5,Mosquitoes,LivingAgent,38.282221,8.614285,true,604,ADULT,0.876,false,2556.0000,0.0000,3.36,1.1577,20.18,5,0
77c656b9-a4bf-40eb-b0d0-353b839c1e9e,Mosquitoes,LivingAgent,38.331522,8.581511,true,619,ADULT,0.599,true,2510.0000,1.0000,2.60,0.8642,18.96,4,0
9a5c8c9f-030d-4781-824a-2c5f81688d39,Mosquitoes,LivingAgent,38.379403,8.636605,true,366,ADULT,0.852,false,2646.0000,2.0000,2.19,0.6730,20.10,5,0
32fbb2a0-d092-4ca2-93f5-4cfa8b141f4d,Mosquitoes,LivingAgent,38.321456,8.593408,true,215,ADULT,0.707,false,2498.0000,0.0000,1.58,1.1667,19.80,2,0
dffdc302-ce08-4c4d-8477-09c8fe9bca41,Mosquitoes,LivingAgent,38.376380,8.665585,true,652,ADULT,0.858,false,2606.0000,0.0000,1.03,0.6730,19.71,6,0
ff221b89-13db-496b-a0f8-3d785e88a5a7,Mosquitoes,LivingAgent,38.344273,8.599764,true,514,ADULT,0.616,false,2557.0000,2.0000,8.78,0.8642,18.26,7,0
b8db9cfa-b4cf-4aa3-bbc5-b6277ce1b37f,Mosquitoes,LivingAgent,38.328660,8.669539,true,469,ADULT,0.990,true,2488.0000,0.0000,3.34,0.7420,18.76,7,0
8da3b419-6aab-4b6f-89fc-0521c77d5fae,Mosquitoes,LivingAgent,38.331987,8.656967,true,648,ADULT,0.863,false,2592.0000,4.0000,6.39,0.6776,18.63,5,0
f822fa8d-7216-440d-b261-e74e86205ddd,Mosquitoes,LivingAgent,38.309108,8.628231,true,407,ADULT,0.588,false,2579.0000,1.0000,2.60,0.7510,18.26,5,0
681202a5-6394-4461-8f01-cdad81167cf0,Mosquitoes,LivingAgent,38.342615,8.595572,true,197,ADULT,0.728,false,2553.0000,6.0000,5.24,0.8832,16.94,2,0
80632ef0-e2f4-4630-a80a-573c2532b4ad,Mosquitoes,LivingAgent,38.340912,8.650807,true,482,ADULT,0.999,false,2557.0000,0.0000,3.17,0.6868,18.06,4,0
d1b2f8c3-1891-446a-94fe-6e443793addb,Mosquitoes,LivingAgent,38.321346,8.617185,true,539,ADULT,0.714,true,2607.0000,0.0000,2.18,1.3131,17.54,4,0
656be248-18c3-494f-8ed8-c20c0a60f769,Mosquitoes,LivingAgent,38.307302,8.615859,true,382,ADULT,0.549,true,2666.0000,0.0000,2.09,1.3131,17.54,6,0
6ae98419-88a9-48bd-b052-dd4d7dc5d09d,Mosquitoes,LivingAgent,38.321081,8.596490,true,173,ADULT,0.741,false,2505.0000,0.0000,1.61,1.3387,17.22,6,0
144a2329-728a-482c-98d2-0831213969c7,Mosquitoes,LivingAgent,38.289417,8.646989,true,234,ADULT,0.790,false,2467.0000,0.0000,5.44,0.7622,17.56,10,0
ce684d6b-6ea8-49df-a2c8-a0251449cb96,Mosquitoes,LivingAgent,38.354837,8.675422,true,466,ADULT,0.643,false,2622.0000,0.0000,2.12,0.7024,17.62,4,0
b15d0500-ace6-4e2a-a02a-32a5e82f1422,Mosquitoes,LivingAgent,38.371595,8.657385,true,563,ADULT,0.697,false,2563.0000,0.0000,1.23,0.7134,17.47,5,0
8586a61d-7fbc-46a2-86d5-75706ca5b4a1,Mosquitoes,LivingAgent,38.353295,8.590609,true,251,ADULT,0.671,false,2318.0000,1.0000,3.00,0.9537,16.04,9,0
e4e57276-97b4-4e7e-9603-7d538d1b2696,Mosquitoes,LivingAgent,38.334422,8.647607,true,249,ADULT,0.651,false,2575.0000,0.0000,6.82,0.7134,17.47,8,0
abfa1642-9aa8-4627-a3d2-657e7815a464,Mosquitoes,LivingAgent,38.354748,8.646317,true,240,ADULT,0.609,true,2505.0000,0.0000,1.60,0.7243,17.32,4,0
5c789e2a-1f78-4b69-b8ea-f74df8261e2d,Mosquitoes,LivingAgent,38.307272,8.655606,true,451,ADULT,0.812,false,2452.0000,0.0000,2.46,0.7665,17.16,6,0
b7bef66f-381c-44ab-92d6-3737ebe54fc5,Mosquitoes,LivingAgent,38.317172,8.579031,true,449,ADULT,0.717,false,2511.0000,0.0000,1.00,1.3900,16.59,4,0
453658d6-f0d0-4779-ae4b-c0641ca2b4a7,Mosquitoes,LivingAgent,38.343473,8.665460,true,257,ADULT,0.908,false,2626.0000,5.0000,9.27,0.7243,17.32,6,0
0aa581be-29a7-4ec3-a78d-1f3b383d19b0,Mosquitoes,LivingAgent,38.379864,8.659051,true,542,ADULT,0.640,true,2676.0000,0.0000,1.04,0.7353,17.18,4,0
0fc4a769-bbc8-4514-ae3f-5da626faf04e,Mosquitoes,LivingAgent,38.280830,8.668258,true,287,ADULT,0.765,false,2530.0000,4.0000,1.73,0.7687,16.96,7,0
695c18a1-1a78-4c5f-9243-0e9e214c15f4,Mosquitoes,LivingAgent,38.371174,8.619855,true,256,ADULT,0.926,false,2235.0000,0.0000,1.76,1.0177,15.45,1,0
4058bd9d-5081-4a81-9968-71da9ca005d3,Mosquitoes,LivingAgent,38.349331,8.669664,true,525,ADULT,0.617,false,2674.0000,0.0000,5.10,0.7353,17.18,6,0
63de5cd5-6bba-4837-9946-60fac56aef6a,Mosquitoes,LivingAgent,38.379754,8.634614,true,313,ADULT,0.821,true,2617.0000,0.0000,1.93,0.7353,17.18,1,0
41f05c8d-8622-48d5-8b0a-8a276463cc3b,Mosquitoes,LivingAgent,38.325902,8.671548,true,522,ADULT,0.518,true,2475.0000,0.0000,2.27,0.7687,16.96,4,0
0ab199ec-f558-4ee6-bfe6-db14b050dab8,Mosquitoes,LivingAgent,38.349774,8.623788,true,346,ADULT,0.906,false,2528.0000,1.0000,9.64,1.0177,15.45,4,0
a8181dbc-f123-4c25-b9d2-f74dae2ff82d,Mosquitoes,LivingAgent,38.288176,8.585432,true,192,ADULT,0.703,false,2514.0000,0.0000,2.27,1.4892,16.03,7,0
d5d24aec-0801-4735-a7b9-b0fb15991da6,Mosquitoes,LivingAgent,38.365313,8.650325,true,352,ADULT,0.975,false,2505.0000,0.0000,1.33,0.8184,16.61,7,0
3142f1e6-9676-4393-bbb7-a65475e91244,Mosquitoes,LivingAgent,38.336429,8.623047,true,478,ADULT,0.709,false,2565.0000,8.0000,10.88,1.3216,14.64,4,0
d6c686fa-b8fd-4620-9d83-4d0be7536825,Mosquitoes,LivingAgent,38.366898,8.669750,true,657,ADULT,0.748,false,2539.0000,0.0000,1.12,0.9014,16.05,6,0
9892c3c8-b21b-4fa8-afbb-c949de8dde76,Mosquitoes,LivingAgent,38.289817,8.625161,true,239,ADULT,0.746,false,2515.0000,0.0000,3.35,1.8358,14.92,7,0
77c2b658-2dec-4875-a7a7-0f222c8d53ee,Mosquitoes,LivingAgent,38.366211,8.606759,true,344,ADULT,0.507,true,2116.0000,0.0000,2.15,1.8837,13.82,5,0
ac784803-26ee-47da-b989-f4e935a6da12,Mosquitoes,LivingAgent,38.290162,8.593746,true,399,ADULT,0.973,false,2519.0000,0.0000,1.56,1.9615,14.56,2,0
e8fe46ea-fe85-4ee3-8b1e-92ad28e17378,Mosquitoes,LivingAgent,38.305473,8.673095,true,572,ADULT,0.502,true,2458.0000,0.0000,2.83,1.0133,15.58,2,0
12be149a-31a2-4e1e-8111-cffc8bc7048e,Mosquitoes,LivingAgent,38.305398,8.664126,true,337,ADULT,0.860,true,2454.0000,0.0000,2.66,1.0778,15.38,4,0
ddc2965d-8933-40d0-9d9d-407300177cb3,Mosquitoes,LivingAgent,38.336742,8.640392,true,332,ADULT,0.612,true,2578.0000,0.0000,12.49,1.3227,14.66,3,0
4dedd5d8-dcad-4bcc-86ec-5d160f98ada7,Mosquitoes,LivingAgent,38.316512,8.641999,true,489,ADULT,0.541,false,2528.0000,0.0000,2.38,1.2392,14.94,8,0
812a46b9-e9c6-4c35-bee2-31686d97ece2,Mosquitoes,LivingAgent,38.300568,8.622148,true,600,ADULT,0.621,false,2579.0000,0.0000,3.38,2.4925,13.64,5,0
b8e7bd65-3f3c-4d60-a5d1-c611083d94ca,Mosquitoes,LivingAgent,38.333941,8.601213,true,225,ADULT,0.590,false,2560.0000,0.0000,5.21,2.7232,12.93,7,0
9322f7dc-9037-464e-b51f-82ee5838e71f,Mosquitoes,LivingAgent,38.373681,8.665656,true,373,ADULT,0.714,false,2566.0000,0.0000,1.03,1.7532,13.99,3,0
0e489b5b-1f4f-4808-8628-ffdaff38d64a,Mosquitoes,LivingAgent,38.303811,8.608308,true,538,ADULT,0.720,false,2636.0000,0.0000,1.83,2.9190,13.32,2,0
26b03ddc-99d4-4a27-8641-a106efce44e2,Mosquitoes,LivingAgent,38.366491,8.643239,true,305,ADULT,0.961,false,2554.0000,3.0000,1.40,1.8663,13.93,3,0
b5869f1b-c672-49f3-80ef-06e73d8d2188,Mosquitoes,LivingAgent,38.335791,8.617389,true,491,ADULT,0.766,false,2538.0000,0.0000,8.58,3.0665,12.53,4,0
840c2f08-4f0d-4c97-8999-54a25e266a94,Mosquitoes,LivingAgent,38.348931,8.618214,true,590,ADULT,0.565,true,2497.0000,0.0000,9.86,3.1751,12.39,3,0
3f6fa2f9-db18-449e-a214-053ad1ac1411,Mosquitoes,LivingAgent,38.306770,8.658579,true,611,ADULT,0.569,false,2453.0000,0.0000,2.51,1.9814,14.02,3,0
cdeffb73-106a-46e9-ad2e-f1dcaf646a14,Mosquitoes,LivingAgent,38.290749,8.668066,true,201,ADULT,0.982,false,2545.0000,0.0000,2.72,1.9814,14.02,5,0
631743e8-523b-4420-bf02-5c4f21ca0809,Mosquitoes,LivingAgent,38.347537,8.588080,true,573,ADULT,0.652,false,2522.0000,2.0000,9.02,3.3537,12.20,4,0
bf3dc6d4-9fc7-4093-83e1-4e768fe4dd70,Mosquitoes,LivingAgent,38.354133,8.598067,true,415,ADULT,0.822,true,2304.0000,0.0000,2.78,3.4238,12.14,2,0
d3524a68-859d-4e31-82f1-3c43b29a858d,Mosquitoes,LivingAgent,38.336035,8.645095,true,478,ADULT,0.659,true,2574.0000,0.0000,8.35,2.3017,13.74,8,0
59f9c63e-53e9-4c61-a9ab-6989770a67f2,Mosquitoes,LivingAgent,38.283816,8.646349,true,332,ADULT,0.526,true,2490.0000,7.0000,7.08,2.1537,13.61,3,0
97f0fd36-5af9-4541-aec4-d44ffbbd3251,Mosquitoes,LivingAgent,38.356401,8.646810,true,216,ADULT,0.581,true,2487.0000,1.0000,1.45,2.3980,13.71,2,0
f91ef1d0-34b6-4b2e-bc63-2fe2c11cec66,Mosquitoes,LivingAgent,38.343934,8.579637,true,390,ADULT,0.792,true,2526.0000,1.0000,14.36,3.6123,11.99,3,0
1cb8d5a7-0d1e-4f99-8a5c-c535446095ed,Mosquitoes,LivingAgent,38.348140,8.601300,true,644,ADULT,0.540,false,2579.0000,0.0000,7.04,3.6605,11.93,7,0
988b11d8-4fc7-41c4-9b74-1078efbc7b00,Mosquitoes,LivingAgent,38.357088,8.672692,true,293,ADULT,0.541,false,2627.0000,0.0000,1.90,2.5075,13.59,9,0
b75bf773-844d-4777-99a5-f53df62c7e28,Mosquitoes,LivingAgent,38.335091,8.625719,true,493,ADULT,0.723,false,2558.0000,6.0000,9.88,3.7088,11.88,2,0
d51e8e4b-e93e-4ccc-ac68-ace86f4030a5,Mosquitoes,LivingAgent,38.373570,8.669109,true,262,ADULT,0.663,true,2545.0000,0.0000,1.04,2.5622,13.53,4,0
6bf5745a-5bd9-42f1-8dba-b3eafa89a720,Mosquitoes,LivingAgent,38.321740,8.675495,true,223,ADULT,0.995,false,2491.0000,0.0000,1.24,2.3078,13.48,3,0
