AgentID,X,Y,Type,Status,PopDensity,TempC,Rain_mm
800ce1d7-2863-4ca4-9a23-4ede54df22fd,38.739071,9.047162,UNDEFINED,false,0.00,25.00,0.0000
c6033a5a-e75e-4d89-bdd8-ff05ee06cb54,38.795760,8.959315,UNDEFINED,false,0.00,25.00,0.0000
9d448932-3541-4739-b3d8-91529cd00d2f,38.718096,8.988666,UNDEFINED,false,0.00,25.00,0.0000
40176479-03d2-48de-97d9-376bd7198dce,38.728027,9.031803,UNDEFINED,false,0.00,25.00,0.0000
4e2ff7ae-c67e-40fb-b361-7794444191f0,38.795557,8.978506,UNDEFINED,false,0.00,25.00,0.0000
6d9ff92a-83c1-4740-ac92-6b8162e4b53b,38.704450,9.042381,UNDEFINED,false,0.00,25.00,0.0000
781f645b-4492-4b82-a756-43df74e159c9,38.751687,9.042536,UNDEFINED,false,0.00,25.00,0.0000
5e2e4bfb-c106-4a30-9dfa-6aafaf8826b5,38.752043,9.038137,UNDEFINED,false,0.00,25.00,0.0000
117fb7fe-2a9f-4b7b-9eb1-aa9a486c8677,38.789385,9.006491,UNDEFINED,false,0.00,25.00,0.0000
75213178-54f9-4096-92a4-b2a38d1b96a7,38.734404,9.003825,UNDEFINED,false,0.00,25.00,0.0000
22ac19bc-cfcd-42b7-87f0-2027fd6e66e5,38.750548,8.980621,UNDEFINED,false,0.00,25.00,0.0000
1195e2d9-27a5-42f3-b53f-a2a3ca7aef53,38.705252,9.048862,UNDEFINED,false,0.00,25.00,0.0000
44d5ddf4-7759-4761-8170-4a584d91b542,38.734005,9.044893,UNDEFINED,false,0.00,25.00,0.0000
9db94283-1a69-4c2b-a09f-be943d3b62bf,38.724910,8.991329,UNDEFINED,false,0.00,25.00,0.0000
deedc9ea-ba4f-4a87-b7ab-d99cc0fd9d9c,38.791566,9.045785,UNDEFINED,false,0.00,25.00,0.0000
2d889d5b-dfbd-44c4-923c-3713a0bf676f,38.726174,9.027195,UNDEFINED,false,0.00,25.00,0.0000
a7d842c6-6830-4362-8a93-caaa1ac1a6ee,38.767528,9.001006,UNDEFINED,false,0.00,25.00,0.0000
6e9f67e6-177f-4273-abf2-78d190378352,38.701447,9.001151,UNDEFINED,false,0.00,25.00,0.0000
459832a9-019d-400c-bd7d-19ad3e80ebbd,38.784455,9.041010,UNDEFINED,false,0.00,25.00,0.0000
c3cd2dc9-3222-4461-8f71-2013aff87f9e,38.704281,9.043444,UNDEFINED,false,0.00,25.00,0.0000
c2e6bac5-f71a-4e73-98af-8b09bfa5dab1,38.758624,8.990909,UNDEFINED,false,0.00,25.00,0.0000
93c3f96c-2e52-4b6c-a474-4fb060848c59,38.746261,9.048503,UNDEFINED,false,0.00,25.00,0.0000
9b517f8f-b392-402d-8dcc-026ec94b8f01,38.763017,8.987911,UNDEFINED,false,0.00,25.00,0.0000
1700fd7c-1283-4f2b-b0ba-0b44257f6463,38.718353,9.006656,UNDEFINED,false,0.00,25.00,0.0000
2830fcb5-0760-4007-b2f1-130b4fe971c2,38.782944,9.017743,UNDEFINED,false,0.00,25.00,0.0000
886e735f-bc39-48e9-b624-1b60c813a42e,38.746569,8.995380,UNDEFINED,false,0.00,25.00,0.0000
0d02a760-7f85-4270-8549-78bbc9d8ec9a,38.731235,9.010283,UNDEFINED,false,0.00,25.00,0.0000
8f83e89f-6ce7-4746-89ba-c5854f32dfae,38.715621,9.017306,UNDEFINED,false,0.00,25.00,0.0000
4dc4cdc9-2b82-4f04-81fb-08efe67007f5,38.747745,9.027890,UNDEFINED,false,0.00,25.00,0.0000
2749a2b1-7046-4df4-b846-fb6fad3d2660,38.705252,9.002520,UNDEFINED,false,0.00,25.00,0.0000
95646e78-92e8-4d80-8e0e-564e2ec7d880,38.704037,9.037127,UNDEFINED,false,0.00,25.00,0.0000
c4b502b2-eb46-45b6-aced-3bc230fc1904,38.786383,9.028502,UNDEFINED,false,0.00,25.00,0.0000
19af63e7-2548-482c-95fe-5d371b5f64cf,38.751307,9.040210,UNDEFINED,false,0.00,25.00,0.0000
a115a3ed-89fd-428e-b410-1b462ad1e369,38.778898,9.017232,UNDEFINED,false,0.00,25.00,0.0000
c5f4d883-fe01-40bf-b137-b6fb0276a063,38.790764,8.976597,UNDEFINED,false,0.00,25.00,0.0000
088e9684-ad44-491c-b059-25cf90f5f6fd,38.750495,9.021353,UNDEFINED,false,0.00,25.00,0.0000
7a532996-4f2e-412a-b042-8b74e1d1f53f,38.750205,9.048227,UNDEFINED,false,0.00,25.00,0.0000
a64eb756-0e3d-4c4e-ac41-94a0f1e1b00f,38.742340,9.004266,UNDEFINED,false,0.00,25.00,0.0000
